,날짜,댓글,조회수,좋아요,싫어요
211,2022-07-06 09:15,여기는  환률   오르면 좋타며?,619,6,0
212,2022-07-06 09:12,기다려바바바요~ 기분더러운게 꼭 상방으로...,624,2,1
213,2022-07-06 08:59,난다,641,4,1
214,2022-07-06 08:57,개잡주인가,596,5,0
215,2022-07-06 08:34,택시전용..니로플러스EV 히트예상,633,4,0
216,2022-07-06 07:49,환율만봐라,719,8,1
217,2022-07-06 07:28,기아.6월 볼보제끼고 스웨덴 전기차시장1...,736,6,1
218,2022-07-06 07:23,환율 수혜는 오로지 자동차와 건설,684,6,0
219,2022-07-05 21:34,밥오들 달러 오르면 좋은거야,1153,11,4
220,2022-07-05 20:56,지킬건 지켜가면서 회사 운영해라,610,6,0
221,2022-07-05 22:31,답글:지킬건 지켜가면서 회사 운영해라,503,0,3
222,2022-07-05 18:35,빨가이들 발강깃발들고 현기차 삭부도처리해...,556,4,5
223,2022-07-05 18:25,오늘 자동차만 하락,713,4,4
224,2022-07-05 16:04,맨날 동시호가 장난치다가 오늘은시외  단...,1007,7,0
225,2022-07-05 16:02,결국,629,2,0
226,2022-07-05 15:46,소외감,630,5,0
227,2022-07-05 15:33,개족가튼 색 키,610,5,1
228,2022-07-05 15:03,모간서울/JP모간 갸저가튼 모간사기꾼형제...,612,3,0
229,2022-07-05 14:59,기아~~,608,1,1
230,2022-07-05 14:50,2만원짜리 종목,569,0,2
231,2022-07-05 14:46,모건  개  자 슥들!,596,2,0
232,2022-07-05 14:25,JP놈들자금 일본자본.,623,6,1
233,2022-07-05 14:00,JP거머리들만 없어도 지수 5000P.,681,8,0
234,2022-07-05 13:37,외국인대,647,3,0
235,2022-07-05 13:28,참 .힘빠지네  .,634,5,0
236,2022-07-05 12:59,아무리 봐도,731,6,2
237,2022-07-05 12:51,지금 무조 담아라!,755,2,4
238,2022-07-05 12:37,78000 지구방위대냐,689,7,0
239,2022-07-05 12:31,"어서 80,000원",670,5,1
240,2022-07-05 12:31,러시아 우크라이나 종전 가능성 정리글입니...,853,3,0
241,2022-07-05 12:30,다우 선물 재상승 시도,623,2,0
242,2022-07-05 12:24,외국인 선물,649,5,0
243,2022-07-05 11:46,지수~~,656,3,0
244,2022-07-05 11:39,오늘같은 날,687,5,0
245,2022-07-05 11:26,염병의 끝을 보여주네,653,4,0
246,2022-07-05 11:18,원자재,679,1,0
247,2022-07-05 11:17,오늘같은날 좀,628,2,0
