,url_raw,url
85,https://www.teamblind.com/kr/post/🇺🇸-6월-30일목-블라인드-주식갤러리-NASDAQ-본장-주가흐름-예측-🇺🇸-CfTfXScm,https://www.teamblind.com/kr/post/🇺🇸-6월-30일목-블라인드-주식갤러리-NASDAQ-본장-주가흐름-예측-🇺🇸-CfTfXScm
86,https://www.teamblind.com/kr/post/-10-평타냐-brJPNzzT,https://www.teamblind.com/kr/post/-10-평타냐-brJPNzzT
87,https://www.teamblind.com/kr/post/상반기-폭락은-이제-없을듯-dHTCNUpp,https://www.teamblind.com/kr/post/상반기-폭락은-이제-없을듯-dHTCNUpp
88,https://www.teamblind.com/kr/post/개천에서-용재난다-어때-PEVtXS7r,https://www.teamblind.com/kr/post/개천에서-용재난다-어때-PEVtXS7r
89,https://www.teamblind.com/kr/post/LG생활건강-충분히-싸진거-같은데-HcLm5DYU,https://www.teamblind.com/kr/post/LG생활건강-충분히-싸진거-같은데-HcLm5DYU
90,https://www.teamblind.com/kr/post/다들-무탈하신가요...-VRmVSRUW,https://www.teamblind.com/kr/post/다들-무탈하신가요-VRmVSRUW
91,https://www.teamblind.com/kr/post/7월에-한국-빅스텝이-말이됨-U52xVVTi,https://www.teamblind.com/kr/post/7월에-한국-빅스텝이-말이됨-U52xVVTi
92,https://www.teamblind.com/kr/post/어디-한군데서-터질때-됐음-Gw2XKaek,https://www.teamblind.com/kr/post/어디-한군데서-터질때-됐음-Gw2XKaek
93,https://www.teamblind.com/kr/post/테슬라-오늘-하락하면-ik2MwLKK,https://www.teamblind.com/kr/post/테슬라-오늘-하락하면-ik2MwLKK
94,https://www.teamblind.com/kr/post/삼성생명-도지형-WkXpMcHf,https://www.teamblind.com/kr/post/삼성생명-도지형-WkXpMcHf
95,https://www.teamblind.com/kr/post/엔씨소프트-LG생건-가지고-있는분들-8GHKrJLD,https://www.teamblind.com/kr/post/엔씨소프트-LG생건-가지고-있는분들-8GHKrJLD
96,https://www.teamblind.com/kr/post/나선-말아올리네-H2JZUbP1,https://www.teamblind.com/kr/post/나선-말아올리네-H2JZUbP1
97,https://www.teamblind.com/kr/post/Tqqq-털어-ZWp1aG0M,https://www.teamblind.com/kr/post/Tqqq-털어-ZWp1aG0M
98,https://www.teamblind.com/kr/post/오늘은-롱이네..-REHBTGSZ,https://www.teamblind.com/kr/post/오늘은-롱이네-REHBTGSZ
99,https://www.teamblind.com/kr/post/하락패턴이-리먼때랑-비슷하네-jmmPnosK,https://www.teamblind.com/kr/post/하락패턴이-리먼때랑-비슷하네-jmmPnosK
100,https://www.teamblind.com/kr/post/물가지수-컨센보다-좋다.-orNSvuwp,https://www.teamblind.com/kr/post/물가지수-컨센보다-좋다-orNSvuwp
101,https://www.teamblind.com/kr/post/개미들이-팔아야-바닥이라는데-XiraOFFN,https://www.teamblind.com/kr/post/개미들이-팔아야-바닥이라는데-XiraOFFN
