일자,기관 합계,기타법인,개인,외국인 합계,전체
2020.8.5,2433945,194886,2.51E+07,2877906,3.06E+07
2020.8.4,2396020,183778,2.39E+07,2732396,2.92E+07
2020.8.3,2229411,203480,2.29E+07,2753327,2.81E+07
2020.7.31,2196921,155981,2.08E+07,2879388,2.61E+07
2020.7.30,2319717,139533,2.17E+07,2665272,2.68E+07
2020.7.29,2377982,124064,2.05E+07,3105176,2.61E+07
2020.7.28,2731480,153735,2.26E+07,3966666,2.95E+07
2020.7.27,1907577,139438,2.01E+07,2542515,2.47E+07
2020.7.24,1768794,156158,2.50E+07,2728104,2.96E+07
2020.7.23,2178446,165727,2.50E+07,2685341,3.00E+07
2020.7.22,2065352,148719,2.22E+07,2584942,2.70E+07
2020.7.21,2312366,148797,2.06E+07,3040776,2.61E+07
2020.7.20,1709677,125389,1.74E+07,2035632,2.13E+07
2020.7.17,1587651,108841,1.51E+07,1989034,1.88E+07
2020.7.16,1899965,128942,1.81E+07,2365343,2.25E+07
2020.7.15,2501470,155671,1.93E+07,3023779,2.50E+07
2020.7.14,1740531,138506,1.96E+07,2397414,2.39E+07
2020.7.13,1755284,109973,1.73E+07,2206703,2.13E+07
2020.7.10,1679250,150356,2.08E+07,2257604,2.49E+07
2020.7.9,2585163,144277,1.73E+07,2427952,2.24E+07
2020.7.8,2137085,133583,1.73E+07,2424079,2.20E+07
2020.7.7,2369652,155721,1.94E+07,3027154,2.49E+07
2020.7.6,2327156,144241,1.55E+07,2014857,2.00E+07
2020.7.3,1764464,95519,1.50E+07,1918062,1.88E+07
2020.7.2,2013238,105260,1.37E+07,2455515,1.83E+07
2020.7.1,1929797,112189,1.48E+07,1974131,1.88E+07
2020.6.30,2509476,119929,1.67E+07,2880850,2.22E+07
2020.6.29,1791176,105189,1.45E+07,1957305,1.83E+07
2020.6.26,1923565,168692,1.72E+07,2324749,2.16E+07
2020.6.25,1658668,135621,1.80E+07,2119051,2.19E+07
2020.6.24,2287958,190615,1.95E+07,3116280,2.51E+07
2020.6.23,2420101,156907,2.00E+07,2640965,2.52E+07
2020.6.22,1827252,137192,1.65E+07,2182656,2.06E+07
2020.6.19,1862706,122624,1.92E+07,3474818,2.47E+07
2020.6.18,1955254,109919,1.73E+07,2370312,2.17E+07
2020.6.17,2732114,147827,1.95E+07,3557545,2.59E+07
2020.6.16,2907149,165440,1.82E+07,3237979,2.45E+07
2020.6.15,2557546,209525,2.45E+07,3231380,3.05E+07
2020.6.12,2691783,190791,2.07E+07,3054741,2.67E+07
2020.6.11,3817284,258361,2.29E+07,3569709,3.05E+07
2020.6.10,2312473,152002,2.00E+07,2629033,2.51E+07
2020.6.9,2214006,173182,2.00E+07,2639101,2.50E+07
2020.6.8,2266365,128592,1.73E+07,2588714,2.23E+07
2020.6.5,2614020,109551,1.63E+07,2391639,2.14E+07
2020.6.4,3368247,183554,1.88E+07,3438553,2.58E+07
2020.6.3,4183913,190080,2.09E+07,3263555,2.86E+07
2020.6.2,2038754,156814,1.65E+07,2232161,2.10E+07
2020.6.1,2077571,137736,1.54E+07,2539671,2.02E+07
2020.5.29,2096872,114859,1.46E+07,5801714,2.26E+07
2020.5.28,2840620,167299,2.00E+07,3389201,2.64E+07
2020.5.27,2088948,163581,1.82E+07,2741636,2.32E+07
2020.5.26,2294935,285385,1.81E+07,2256331,2.29E+07
2020.5.25,1753254,126261,1.39E+07,1677982,1.74E+07
2020.5.22,1563914,141669,1.66E+07,1980520,2.03E+07
2020.5.21,1667914,128389,1.58E+07,2355798,2.00E+07
2020.5.20,1691925,102758,1.47E+07,2224418,1.87E+07
2020.5.19,2739085,177089,1.80E+07,2878836,2.38E+07
2020.5.18,1740396,152425,1.58E+07,2232665,1.99E+07
2020.5.15,1934206,133867,1.78E+07,2294315,2.21E+07
2020.5.14,2177773,119143,1.79E+07,2313293,2.25E+07
2020.5.13,1936692,116382,1.42E+07,2468022,1.87E+07
2020.5.12,1692745,138784,1.54E+07,2450641,1.97E+07
2020.5.11,1549626,132235,1.46E+07,1886926,1.82E+07
2020.5.8,1889539,129370,1.33E+07,2236568,1.76E+07
2020.5.7,1577066,107404,1.26E+07,1909496,1.62E+07
2020.5.6,1792073,107812,1.29E+07,2257798,1.70E+07
2020.5.4,1394516,128288,1.31E+07,2347706,1.70E+07
2020.4.29,1829016,109849,1.42E+07,2366579,1.85E+07
2020.4.28,1611756,120446,1.47E+07,2085955,1.86E+07
2020.4.27,1909963,97870,1.19E+07,1980073,1.59E+07
2020.4.24,1325446,121831,1.51E+07,1976809,1.85E+07
2020.4.23,1943114,116766,1.50E+07,2203380,1.92E+07
2020.4.22,1788621,123882,1.46E+07,2080233,1.86E+07
2020.4.21,2106229,186290,2.10E+07,3313849,2.66E+07
2020.4.20,1477780,133175,1.76E+07,2193967,2.15E+07
2020.4.17,2110640,178179,1.80E+07,2970664,2.32E+07
2020.4.16,1633430,130902,1.42E+07,2994063,1.89E+07
2020.4.14,1627909,107198,1.45E+07,2108624,1.84E+07
2020.4.13,1327613,122209,1.66E+07,1540339,1.96E+07
2020.4.10,1669620,131320,1.82E+07,2194231,2.22E+07
2020.4.9,2143665,120579,1.57E+07,2126969,2.01E+07
2020.4.8,1805520,126437,1.95E+07,2442739,2.39E+07
2020.4.7,2149874,135548,1.93E+07,3281323,2.49E+07
2020.4.6,2305443,176022,1.61E+07,2260220,2.08E+07
2020.4.3,1601862,116459,1.57E+07,2150081,1.96E+07
2020.4.2,2127602,113260,1.57E+07,3215573,2.11E+07
2020.4.1,1747725,183935,2.07E+07,2911250,2.56E+07
2020.3.31,1982881,133371,2.21E+07,3390859,2.76E+07
2020.3.30,1984983,101895,1.44E+07,2224209,1.87E+07
2020.3.27,2518313,207174,2.16E+07,3409499,2.77E+07
2020.3.26,2474742,162798,1.83E+07,3311457,2.43E+07
2020.3.25,2766432,172171,1.61E+07,3224661,2.23E+07
2020.3.24,2691044,179287,1.15E+07,2855612,1.72E+07
2020.3.23,1856836,176341,1.12E+07,2588985,1.58E+07
2020.3.20,2881861,184364,1.07E+07,3359663,1.71E+07
2020.3.19,3201962,237577,1.30E+07,4104817,2.05E+07
2020.3.18,1922721,191832,1.19E+07,2989353,1.70E+07
2020.3.17,2461980,160049,1.14E+07,3726422,1.77E+07
2020.3.16,1812750,175146,1.10E+07,2806174,1.58E+07
2020.3.13,3567758,261031,1.27E+07,4966118,2.15E+07
2020.3.12,3729232,193577,1.13E+07,4182170,1.94E+07
2020.3.11,2041776,145197,1.16E+07,3185099,1.70E+07
2020.3.10,2987559,133205,1.24E+07,3218530,1.88E+07
2020.3.9,2303023,165785,1.26E+07,2369201,1.75E+07
2020.3.6,1789370,101901,1.05E+07,2102268,1.45E+07
2020.3.5,2042555,103707,9476034,2732064,1.44E+07
2020.3.4,2090151,91102,8355465,2955215,1.35E+07
2020.3.3,2044046,107425,9863010,2730468,1.47E+07
2020.3.2,2470432,105470,8443549,2948120,1.40E+07
2020.2.28,2787608,136178,1.09E+07,4167792,1.80E+07
2020.2.27,2150047,119553,1.02E+07,2459455,1.50E+07
2020.2.26,2309746,114391,9244443,2530660,1.42E+07
2020.2.25,2338525,134229,9680932,2989232,1.51E+07
2020.2.24,2320865,132455,1.20E+07,3069784,1.75E+07
2020.2.21,1368230,106526,1.12E+07,2605636,1.52E+07
2020.2.20,1749175,104094,1.21E+07,2480543,1.65E+07
2020.2.19,1759497,141607,1.04E+07,2463483,1.47E+07
2020.2.18,1322574,133986,1.05E+07,2007724,1.39E+07
2020.2.17,1478242,94016,8838775,1758365,1.22E+07
2020.2.14,1646971,92913,9623221,2374235,1.37E+07
2020.2.13,2455010,154828,9710871,2796165,1.51E+07
2020.2.12,1945968,89355,8430342,2475164,1.29E+07
2020.2.11,1879558,88703,8055056,2106006,1.21E+07
2020.2.10,1437231,80994,7014656,1769151,1.03E+07
2020.2.7,1465460,1884765,8379744,2317427,1.40E+07
2020.2.6,2239651,105048,7847409,2753480,1.29E+07
2020.2.5,1760623,79527,8199818,2964336,1.30E+07
2020.2.4,1923276,93339,7916409,2933430,1.29E+07
2020.2.3,2359735,107630,8722985,2961420,1.42E+07
2020.1.31,2069837,86802,8900481,2630306,1.37E+07
2020.1.30,1846258,140657,9048079,2300427,1.33E+07
2020.1.29,1730829,76440,8147589,2210139,1.22E+07
2020.1.28,2224991,134760,1.06E+07,2807608,1.58E+07
2020.1.23,1602230,93389,8041239,2063912,1.18E+07
2020.1.22,1837102,73786,6965993,2121668,1.10E+07
2020.1.21,1289377,78732,8020307,1752020,1.11E+07
2020.1.20,1678380,99604,8174987,1915726,1.19E+07
2020.1.17,1511562,76485,7301421,2100549,1.10E+07
2020.1.16,1516930,70618,7672828,2185378,1.14E+07
2020.1.15,1293509,72088,6811142,2004988,1.02E+07
2020.1.14,1548184,92562,8179569,2682051,1.25E+07
2020.1.13,1523997,69350,7340469,2128123,1.11E+07
2020.1.10,1675273,66378,7268173,2367344,1.14E+07
2020.1.9,2355319,97640,7208284,2864689,1.25E+07
2020.1.8,2214396,92422,1.04E+07,3050148,1.58E+07
2020.1.7,1412319,66002,7080455,1889339,1.04E+07
2020.1.6,1235099,69280,7175175,1640230,1.01E+07
2020.1.3,1635694,78171,7623318,1968390,1.13E+07
2020.1.2,1232578,77229,6285923,1521333,9117063
2019.12.30,1123285,60130,5300110,1431849,7915374
2019.12.27,1557396,80287,6563153,1543634,9744470
2019.12.26,1800159,156916,5974748,1219561,9151384
2019.12.24,1360026,84634,5629338,1257286,8331284
2019.12.23,1464022,87710,5767716,1386314,8705762
2019.12.20,1158044,93854,5446598,2522555,9221052
2019.12.19,1297276,81224,5558671,2063199,9000370
2019.12.18,1137741,80344,6279316,2353774,9851175
2019.12.17,1786992,89889,6271345,2722149,1.09E+07
2019.12.16,1505695,78309,4984905,1743198,8312107
2019.12.13,2074612,87141,5910294,2474674,1.05E+07
2019.12.12,4014556,75552,5312843,3438220,1.28E+07
2019.12.11,1313513,78990,5637961,1761669,8792134
2019.12.10,1010567,70236,5516816,1527316,8124934
2019.12.9,1067266,74308,5406841,1662307,8210722
2019.12.6,1178482,64220,5089122,1983423,8315248
2019.12.5,1205397,86835,5971000,2045484,9308716
2019.12.4,1226898,70903,5035497,2582883,8916181
2019.12.3,1162043,63056,5371080,2231955,8828134
2019.12.2,1231132,72037,5048713,1977025,8328908
2019.11.29,1287850,89722,6392772,1650957,9421302
2019.11.28,1092877,63463,6302445,1291969,8750754
2019.11.27,1097229,75602,6837007,1463797,9473635
2019.11.26,1979544,82322,6479696,4188454,1.27E+07
2019.11.25,1394393,74737,5207790,1699230,8376150
2019.11.22,1233723,78925,6415374,1747214,9475237
2019.11.21,1546503,101669,6936884,1880307,1.05E+07
2019.11.20,1234673,117985,8206000,1955649,1.15E+07
2019.11.19,1284526,94960,7697021,1812094,1.09E+07
2019.11.18,1204165,83138,7003005,1564080,9854388
2019.11.15,1842692,87242,7154054,1736471,1.08E+07
2019.11.14,2148383,95505,7506385,1583322,1.13E+07
2019.11.13,1054967,92955,7516580,1543565,1.02E+07
2019.11.12,1151705,92107,7549407,1571155,1.04E+07
2019.11.11,1158267,71600,6783464,1495916,9509246
2019.11.8,1421884,77677,7106086,1841482,1.04E+07
2019.11.7,1400257,83021,7691258,1642576,1.08E+07
2019.11.6,1311463,110173,8082195,2241871,1.17E+07
2019.11.5,1152018,87290,7970243,2195300,1.14E+07
2019.11.4,1556868,69030,6882451,1862038,1.04E+07
2019.11.1,975553,89579,6573706,1697374,9336212
2019.10.31,1332115,127902,7355139,2205017,1.10E+07
2019.10.30,1294200,127369,7666478,1778925,1.09E+07
2019.10.29,1079524,100947,7541091,1882907,1.06E+07
2019.10.28,1195034,98699,7385302,1652786,1.03E+07
2019.10.25,1145242,67879,8239680,1985760,1.14E+07
2019.10.24,1177599,106496,9040106,2850394,1.32E+07
2019.10.23,987779,57939,8153464,2221756,1.14E+07
2019.10.22,1445204,67347,7771078,1863366,1.11E+07
2019.10.21,896982,57783,6158810,1181571,8295146
2019.10.18,1119392,52866,6725784,2294193,1.02E+07
2019.10.17,1165537,62322,5912426,1539673,8679958
2019.10.16,1139709,79006,6062757,1817274,9098745
2019.10.15,966616,59547,5755647,1480925,8262735
2019.10.14,1248462,62666,5675530,1631443,8618101
2019.10.11,1114677,64900,5806526,1487762,8473864
2019.10.10,1985002,86003,5675570,2244035,9990610
2019.10.8,1371450,79357,6763247,2157492,1.04E+07
2019.10.7,1014880,66278,5727426,1417161,8225745
2019.10.4,961679,64309,5234111,1737864,7997963
2019.10.2,933131,59087,6044673,1423021,8459911
2019.10.1,1257208,46994,5525822,1416501,8246525
2019.9.30,975869,58897,4656773,1627216,7318754
2019.9.27,919536,42516,4687536,1245417,6895005
2019.9.26,1070062,52760,6116740,1986059,9225621
2019.9.25,1394944,70458,6819609,1460757,9745769
2019.9.24,1399062,59915,5290713,1424588,8174278
2019.9.23,1024366,149471,5023761,1297687,7495285
2019.9.20,1245722,48417,5894384,2555397,9743920
2019.9.19,1116751,59658,5758436,1872032,8806877
2019.9.18,1138728,46337,6343316,1781921,9310302
2019.9.17,1123309,66857,5708585,1814876,8713628
2019.9.16,1447099,60286,4935088,2456620,8899093
2019.9.11,2907132,47084,4888938,1876678,9719831
2019.9.10,1268348,48780,5299022,1605768,8221917
2019.9.9,1188933,72158,5525988,1466616,8253696
2019.9.6,1024417,47277,5749438,1329196,8150328
2019.9.5,1630785,78317,6793238,2079387,1.06E+07
2019.9.4,1392951,57126,5070145,1570648,8090870
2019.9.3,1246169,54862,5129153,1216600,7646784
2019.9.2,976271,52514,4375888,1098360,6503034
2019.8.30,1360551,112777,4647001,1957983,8078312
2019.8.29,1115708,52016,4780333,1368756,7316812
2019.8.28,1064967,79929,4700824,1353127,7198847
2019.8.27,1088846,47284,4508679,2635834,8280643
2019.8.26,1072013,84771,5171993,1342111,7670887
2019.8.23,874042,55280,4875170,1502142,7306634
2019.8.22,1123140,81236,5302634,1520699,8027709
2019.8.21,1066802,54568,4754549,1480785,7356703
2019.8.20,1047916,60138,4934154,1729788,7771996
2019.8.19,947941,48441,4828222,1340930,7165534
2019.8.16,913586,54886,5192761,1881797,8043030
2019.8.14,1197967,78975,5963713,1942750,9183405
2019.8.13,1057520,108332,5463605,1503931,8133388
2019.8.12,834981,51869,5177453,1375732,7440035
2019.8.9,974468,61085,6369688,1804262,9209503
2019.8.8,2089864,64074,7251717,2196396,1.16E+07
2019.8.7,1376212,72003,6645787,2124358,1.02E+07
2019.8.6,2660982,90248,7264349,2777452,1.28E+07
2019.8.5,2182296,99729,6977145,2116016,1.14E+07
2019.8.2,1794747,64196,5283326,1901738,9044008
2019.8.1,1216151,44711,5570997,1774695,8606554
2019.7.31,1501374,47176,5926898,2287753,9763201
2019.7.30,991023,32683,4814274,1608137,7446117
2019.7.29,1304125,60755,5644685,1457188,8466753
2019.7.26,1278315,49914,5879072,1902629,9109929
2019.7.25,1383616,43544,5939541,2020537,9387238
2019.7.24,1080764,45830,6401072,1683262,9210929
2019.7.23,1215678,40776,6158607,1778472,9193532
2019.7.22,843537,28412,4297678,1395131,6564759
2019.7.19,1354910,84817,5103717,1606588,8150033
2019.7.18,956665,40984,5737253,1465361,8200263
2019.7.17,936162,49078,6410229,1485320,8880788
2019.7.16,1098809,47625,6926405,1799095,9871934
2019.7.15,1015599,48915,5684344,1204874,7953733
2019.7.12,1137643,39453,5273593,1462780,7913469
2019.7.11,1760826,53458,5495691,1902170,9212145
2019.7.10,1058120,43344,4944276,1756127,7801867
2019.7.9,1212178,52115,5740598,1562469,8567360
2019.7.8,1121068,48298,6071044,1361324,8601734
2019.7.5,1277698,36669,5560112,1201697,8076177
2019.7.4,1270058,46535,6095042,1265640,8677275
2019.7.3,1237740,55923,5842451,1461442,8597556
2019.7.2,1101997,51707,5548045,1461907,8163657
2019.7.1,1363663,51333,6631272,1844469,9890736
2019.6.28,1053116,95146,5456268,1921502,8526033
2019.6.27,1689362,42705,6720813,1804493,1.03E+07
2019.6.26,1155653,42927,6431017,1575532,9205129
2019.6.25,1184483,50768,6430965,1462022,9128238
2019.6.24,1097427,56985,5419850,1200870,7775132
2019.6.21,1078003,48472,6051253,2431560,9609289
2019.6.20,1193869,40827,5289089,1535126,8058911
2019.6.19,1317678,50065,5935984,1932968,9236696
2019.6.18,1262069,52836,6288472,1877826,9481204
2019.6.17,1183747,47504,5497496,1524206,8252953
2019.6.14,1298898,52241,6281843,1713087,9346068
2019.6.13,2711605,48011,5831200,2386541,1.10E+07
2019.6.12,1291755,41826,5745234,1581591,8660407
2019.6.11,1306488,46310,5396405,1725800,8475003
2019.6.10,1280499,39958,5333091,1634054,8287602
2019.6.7,1287470,47226,5196108,1835792,8366596
2019.6.5,1415132,44491,5400733,1712122,8572477
2019.6.4,1461633,48616,5661670,1529161,8701080
2019.6.3,1577654,48753,4675917,1925529,8227853
2019.5.31,1370973,59728,4874557,2235315,8540573
2019.5.30,1458841,53494,5540169,1881677,8934181
2019.5.29,1632856,59426,5770651,1749615,9212548
2019.5.28,1819458,60118,5730830,5011258,1.26E+07
2019.5.27,1254131,48849,5278446,1241219,7822644
2019.5.24,1478904,79152,5708673,1704344,8971073
2019.5.23,1313860,49936,6265950,1836094,9465840
2019.5.22,1170790,57818,5875974,1757572,8862154
2019.5.21,1464613,61785,5597109,2542624,9666131
2019.5.20,1163183,45476,5612438,1841863,8662960
2019.5.17,1202559,60595,6503990,2202450,9969595
2019.5.16,1426835,72823,7554857,1868738,1.09E+07
2019.5.15,1431294,78553,6620117,1867735,9997700
2019.5.14,1628647,72473,7042775,2180345,1.09E+07
2019.5.13,1230461,59538,6396294,1455122,9141414
2019.5.10,1813576,88843,6712662,1995577,1.06E+07
2019.5.9,2129737,105986,8142552,2464789,1.28E+07
2019.5.8,1351908,57429,6281891,1722159,9413387
2019.5.7,1243880,53779,5717102,2102878,9117640
2019.5.3,1085374,77075,6219696,1672069,9054214
2019.5.2,1444488,69082,5862112,1901166,9276847
2019.4.30,1400551,63063,6012962,1992386,9468963
2019.4.29,1506340,45964,5100814,1564978,8218096
2019.4.26,1239932,66379,5865267,1966161,9137740
2019.4.25,1326067,52978,6577286,1985961,9942292
2019.4.24,1443977,63475,7060013,2231760,1.08E+07
2019.4.23,1167815,63878,6362855,1501054,9095602
2019.4.22,1177118,62223,6056119,1025346,8320807
2019.4.19,1184097,69474,6274645,1245349,8773565
2019.4.18,1372090,84488,7723421,2140140,1.13E+07
2019.4.17,1339338,62400,7407049,1747237,1.06E+07
2019.4.16,1283718,67183,8674139,1837288,1.19E+07
2019.4.15,1503688,74466,8100774,1776558,1.15E+07
2019.4.12,1515213,108988,6979122,1839968,1.04E+07
2019.4.11,2104322,58267,6085889,2105882,1.04E+07
2019.4.10,1600902,62291,6165950,2001357,9830500
2019.4.9,1426336,61131,6407601,1712350,9607418
2019.4.8,1280861,46647,5979293,1677276,8984077
2019.4.5,1226902,51540,5859560,1353644,8491646
2019.4.4,1494664,45815,5732176,1948113,9220769
2019.4.3,1800169,195790,5601250,2092050,9689258
2019.4.2,1200175,49042,5333192,1774555,8356964
2019.4.1,1423330,53784,4713595,1770167,7960877
2019.3.29,1419179,49497,5551059,2312910,9332644
2019.3.28,1223777,63123,5439143,1575715,8301758
2019.3.27,1336379,62478,5861087,1370937,8630881
2019.3.26,1227952,47168,5227565,1663301,8165987
2019.3.25,1137876,79332,5941361,1476113,8634682
2019.3.22,1375673,1754256,6143492,2356265,1.16E+07
2019.3.21,1896570,70208,6714258,2374962,1.11E+07
2019.3.20,1259022,64712,6093421,1599454,9016609
2019.3.19,1067560,63082,5911781,1542620,8585043
2019.3.18,1450501,124271,5411845,1455209,8441827
2019.3.15,2052727,71794,7167839,3439649,1.27E+07
2019.3.14,2430643,59003,5449375,2353320,1.03E+07
2019.3.13,1321564,71442,5979446,1703124,9075575
2019.3.12,1743552,58896,5886508,1726879,9415835
2019.3.11,1389113,121995,4919734,1542682,7973524
2019.3.8,1493135,51496,5037440,1492330,8074400
2019.3.7,1540006,55636,5971975,1777219,9344836
2019.3.6,1469978,68565,5856362,1758735,9153640
2019.3.5,1566072,59137,6035715,1709271,9370196
2019.3.4,1894161,75947,5917915,2704379,1.06E+07
2019.2.28,2118686,82096,7854638,3681661,1.37E+07
2019.2.27,1419031,70161,5595048,1819042,8903282
2019.2.26,1308398,51840,5695458,1803141,8858837
2019.2.25,1405422,78362,5364615,1546912,8395311
2019.2.22,1118917,65301,5819672,1563613,8567502
2019.2.21,1345888,147245,6310381,2015661,9819175
2019.2.20,1501948,80544,6174381,2300548,1.01E+07
2019.2.19,1379496,61382,5721264,1398780,8560921
2019.2.18,1614318,64132,4834685,1581035,8094171
2019.2.15,1444395,69401,6039421,1649969,9203185
2019.2.14,2279171,75754,5975285,2086057,1.04E+07
2019.2.13,1697348,81710,5757955,1999693,9536706
2019.2.12,1664480,72727,6006559,2013007,9756773
2019.2.11,1531571,80161,5741326,1798674,9151732
2019.2.8,1482199,73591,6181649,1641755,9379195
2019.2.7,1384672,82922,6136145,2442480,1.00E+07
2019.2.1,1554827,82795,6865550,2326270,1.08E+07
2019.1.31,1939215,80163,6664758,2851953,1.15E+07
2019.1.30,1842403,65681,6471949,2397325,1.08E+07
2019.1.29,1552649,70526,6663797,2143622,1.04E+07
2019.1.28,1504156,63705,6002918,2192609,9763387
2019.1.25,1900476,81101,6217104,2686486,1.09E+07
2019.1.24,1386345,49237,6007659,2336542,9779783
2019.1.23,1712456,57885,5685801,1644033,9100175
2019.1.22,1172832,45251,5942881,1668539,8829503
2019.1.21,1435685,99256,6152050,1661273,9348263
2019.1.18,1340007,59481,6502167,1893926,9795581
2019.1.17,1314786,62003,7225525,1849347,1.05E+07
2019.1.16,1272323,76379,6442117,1535135,9325953
2019.1.15,1558100,57061,5568830,1571963,8755953
2019.1.14,1186236,48733,5343355,1473133,8051458
2019.1.11,1255032,79376,5219993,1610140,8164541
2019.1.10,1585495,50695,5525623,2017138,9178952
2019.1.9,1616558,46981,4934484,2130520,8728543
2019.1.8,1189969,57389,5764945,1530056,8542359
2019.1.7,1549024,65400,5181057,1719679,8515160
2019.1.4,1797315,65417,5182565,1778231,8823529
2019.1.3,1396953,68293,5834581,1687738,8987564
2019.1.2,1129563,70059,5247401,1238629,7685651
2018.12.28,1038062,72284,4589205,1459079,7158629
2018.12.27,1275218,81755,5817179,1500523,8674675
2018.12.26,2139814,144990,5690872,1303416,9279091
2018.12.24,1426653,89008,4671259,1054517,7241438
2018.12.21,1844249,76493,4647199,2205517,8773458
2018.12.20,1476044,92665,5219355,1891879,8679942
2018.12.19,1521083,68457,5373503,1735709,8698752
2018.12.18,1637945,72031,5327809,1727286,8765071
2018.12.17,1352404,58540,5114225,1634865,8160033
2018.12.14,1375449,85683,5881218,1982697,9325046
2018.12.13,3219730,56722,4738856,3279478,1.13E+07
2018.12.12,1617181,104310,4575664,2058217,8355372
2018.12.11,1456900,67622,5162175,1673125,8359822
2018.12.10,1395115,61923,4293704,1592466,7343208
2018.12.7,1040244,58903,4467503,1722205,7288855
2018.12.6,1255518,66789,5566249,1787392,8675948
2018.12.5,1172520,83554,5047069,1498125,7801268
2018.12.4,932866,66037,5286376,2247728,8533008
2018.12.3,1465950,48012,4880431,2233879,8628271
2018.11.30,1432459,65675,4363065,4327509,1.02E+07
2018.11.29,1267381,52036,4948995,2317859,8586271
2018.11.28,1191697,69431,4609515,1927298,7797940
2018.11.27,1201837,46427,4067129,1975736,7291128
2018.11.26,1561835,43729,3988812,1554710,7149087
2018.11.23,868350,47718,4658094,1188805,6762967
2018.11.22,1106921,50097,4616330,1403997,7177345
2018.11.21,1474822,63822,5201802,1807088,8547534
2018.11.20,1479949,189648,5106931,1557275,8333803
2018.11.19,1348430,46599,4953757,1669113,8017899
2018.11.16,1241635,41606,4848588,1738553,7870383
2018.11.15,1414725,50598,4592127,1676282,7733732
2018.11.14,1424503,107798,5198156,1857507,8587965
2018.11.13,1684475,67705,5146760,2004880,8903820
2018.11.12,1562343,82171,5030891,1836769,8512175
2018.11.9,1430321,80935,5212613,1757445,8481314
2018.11.8,1967567,66582,5093906,2220530,9348585
2018.11.7,1891820,81866,6276334,2024432,1.03E+07
2018.11.6,1120444,63336,5338955,1639412,8162146
2018.11.5,1109720,58814,4982204,1673130,7823868
2018.11.2,1759491,77914,5827989,2717705,1.04E+07
2018.11.1,1310829,64523,5709402,2365367,9450121
2018.10.31,1542601,68257,4974913,2553611,9139382
2018.10.30,2398248,89772,5898939,2633951,1.10E+07
2018.10.29,2338761,76360,5395195,2451705,1.03E+07
2018.10.26,2013396,79514,5812128,2367255,1.03E+07
2018.10.25,2563637,64613,5558034,3042560,1.12E+07
2018.10.24,2259062,64626,5584201,2218079,1.01E+07
2018.10.23,1641460,62201,5877801,2572568,1.02E+07
2018.10.22,1189481,40468,3866244,1308513,6404706
2018.10.19,1533859,41410,4624094,1768308,7967671
2018.10.18,1080601,40614,4398732,1541061,7061009
2018.10.17,1293873,64224,5244041,2126420,8728558
2018.10.16,1111167,57915,4216252,1456874,6842208
2018.10.15,1228672,53937,5221307,1630753,8134669
2018.10.12,1789682,84673,5589202,2416207,9879765
2018.10.11,2820646,103120,6916038,2818924,1.27E+07
2018.10.10,1696380,2374073,5970699,2570315,1.26E+07
2018.10.8,1191685,45207,4565053,1681086,7483031
2018.10.5,1820326,74147,6145635,2042582,1.01E+07
2018.10.4,1806703,81338,6928126,2510322,1.13E+07
2018.10.2,1374538,79187,7122380,1795687,1.04E+07
2018.10.1,1349651,67142,6100505,1648503,9165801
2018.9.28,1645305,102533,7096796,2561337,1.14E+07
2018.9.27,1491680,116338,6217914,3471231,1.13E+07
2018.9.21,1950703,134258,6366482,4087137,1.25E+07
2018.9.20,1683554,97003,8778402,2607417,1.32E+07
2018.9.19,1457305,98007,8268313,2924739,1.27E+07
2018.9.18,1461040,117873,7465435,1947767,1.10E+07
2018.9.17,1021320,84932,7034215,1573716,9714183
2018.9.14,1517940,91137,7164231,2239778,1.10E+07
2018.9.13,2523527,93877,6328394,2159762,1.11E+07
2018.9.12,1761083,112521,8167486,1937020,1.20E+07
2018.9.11,1382278,115652,6613067,2106259,1.02E+07
2018.9.10,1243721,99661,6239861,1949568,9532812
2018.9.7,1833138,115299,7070733,1783405,1.08E+07
2018.9.6,1438672,118915,6974510,1697310,1.02E+07
2018.9.5,1135878,97511,6638234,1872198,9743822
2018.9.4,1396502,88203,5951509,1393530,8829744
2018.9.3,1234302,105937,5494172,1184502,8018912
2018.8.31,1377060,101064,5359748,2801059,9638932
2018.8.30,1403960,99358,5759608,1703380,8966306
2018.8.29,1686152,90807,5053285,1537001,8367245
2018.8.28,1476923,128563,6105641,1827640,9538768
2018.8.27,1441568,102710,6257331,1853927,9655536
2018.8.24,1306279,115900,5753862,1540530,8716571
2018.8.23,1219349,133479,5465467,1774656,8592950
2018.8.22,1265632,446490,5528937,1621477,8862537
2018.8.21,1537604,110494,5033088,1971537,8652723
2018.8.20,1093332,96536,4945534,1516957,7652359
2018.8.17,1019045,120975,5223452,1765284,8128756
2018.8.16,1495632,131319,5881473,2255819,9764243
2018.8.14,1321739,106442,4977847,1757870,8163898
2018.8.13,1441151,127880,6663038,1647166,9879236
2018.8.10,1697058,120854,6665552,1696321,1.02E+07
2018.8.9,2084240,108783,5670597,1766610,9630230
2018.8.8,1217613,123191,5802584,2019108,9162497
2018.8.7,1190260,99740,4839816,1743993,7873809
2018.8.6,1178883,91704,4728310,1570832,7569730
2018.8.3,1055064,67892,4409563,1678666,7211185
2018.8.2,1048377,102645,5534344,1647917,8333283
2018.8.1,1145781,84799,5141966,1954818,8327364
2018.7.31,1185501,68289,5150660,1939398,8343849
