날짜,댓글,조회수,좋아요,싫어요
2021-12-11 23:21,삼성이 본사 사옥까지 팔아서    조를    ,1313,0,1
2022-06-24 15:21,진짜 적당히 좀 해라,631,14,0
2021-10-27 15:21,보합이뭐냐  ,1198,6,0
2022-07-06 15:13,삼현아 자사주매입 적기다 ,542,2,0
2020-10-12 12:43,올해수주 반토막인데,457,0,3
2022-04-16 10:16,      가보자  신용올인 했다 ,1403,1,0
2022-04-22 12:26,주주 친화정책해라,939,13,0
2021-09-17 12:51,양전하믄   퍼 먹는거임   ,523,1,0
2020-09-17 12:51,IMO가 미래다,285,4,2
2021-12-15 20:41,악재시선보다는,584,1,0
2020-08-15 20:23, 곧 추석이다 ,1563,0,3
2020-06-20 08:53,큰 손실을 통해 얻은 주식투자 교훈 퍼온   ,2101,10,3
2020-08-13 08:02,목표가,570,0,0
2021-04-12 09:18,오 ,1302,0,0
2020-07-21 13:51,   일선 돌파했으니   ,721,4,0
2020-12-11 11:50,제자리걸음은 언제까지 ,620,0,1
2022-02-04 10:12,정몽준  권오갑은 반드시 구속시켜라,863,14,0
2021-05-20 12:14,기름값 떨어져서 조선주 떨어졌는데,744,0,2
2020-10-17 22:15,공포의 D 기 온다  삼성이 본사 사옥까   ,1352,2,1
2020-10-15 16:13,불사조 너땀시 망했다,344,4,10
2021-07-21 10:06,갑자기 적자타령은 공매도 세력 헛소리,574,4,1
2021-02-24 17:49,아름다운 조정,985,23,2
2020-11-12 13:32,지수     에  만에서 빌빌,411,1,0
2022-01-27 14:13, 속보  한조 클났네    ,712,1,2
2022-04-23 22:48,조선업 슈퍼싸이클의 전제조건이,1426,3,2
2020-08-05 21:21,에스오일차트랑 비슷,808,2,1
2021-10-13 01:24,야호  신조선가       ,1266,18,2
2022-01-31 12:36, 층은 올란가 몰겟음  ,1845,1,1
2021-06-24 16:01,카카오와 한조,1159,5,3
2020-06-23 09:11,맥더못,662,0,2
2021-03-31 07:56,장기적으로 랠리가 올것 같음,763,0,0
2020-08-25 11:15,단기고점      원   ,558,0,3
2020-06-03 16:01,유일하게 외인 기관다 샀음 ,898,7,1
2021-03-05 14:08,너무하네 꼭 오늘 그렇게 팔았어야만 속이   ,519,0,2
2021-01-25 12:08,이 주식 특성을 모르나 ,1006,1,1
2022-01-29 00:27,자자 주식초짜들아 형이집어준다 주린이필독   ,1657,2,1
2021-05-18 11:37,뭐지,711,1,0
2021-09-30 23:33,한국조선해양 들고있는 흑우들에게,1501,7,2
2021-01-25 15:58,고맙다,502,4,1
2020-10-19 14:10,개미도 균등하게 공매도 자유롭게 가능하게   ,374,0,0
2022-01-11 19:28,고수님들 하나 물어 볼께요,1286,0,2
2021-09-14 15:10,끝났다니깐  ,643,1,0
2021-07-13 12:50,만약이지만,980,0,3
2021-02-14 21:17,한국조선해양  수주 잭팟   형만한 아우   ,1390,1,2
2020-08-13 11:44,본전아래 손실최소화만 되면 미련없이 떠난   ,489,1,0
2021-11-18 12:26,여기가 고점인가   년 중으로 봐도 바닥   ,621,2,1
2021-06-03 22:16,답글  삭제된 게시물의 답글   만원 가면 내   ,561,2,1
2021-09-09 00:58,이것이 사기가 아니면 무엇이 사기인가요 ,963,8,1
2021-04-11 12:03,계속 관련기사뜨는거보니까 조만간 기대가능,1880,3,1
2020-07-17 13:49, 만원 깨졌네요,706,1,1
2020-06-08 11:08,일희일비  一喜一悲 ,807,2,0
2022-04-08 13:06,거봐 공매도가 꿀맛이잖아 ,693,1,1
2021-10-08 10:22,남탓하지 마셔요,576,0,5
2021-01-13 08:53,누가봐도       은 가야하는게 정상인   ,626,4,2
2020-07-06 11:39,평단        만까진안판다,891,4,3
2021-09-17 10:46,돈깡 이실력으로 유료강의를 해 ,665,11,1
