날짜,댓글,조회수,좋아요,싫어요
2022-03-24 10:52,     풀매도,375,5,1
2021-10-31 15:28,나지금 안샀는데,1298,14,3
2021-09-30 18:43,내일은 ,734,6,4
2022-01-20 13:42,아아,151,0,0
2021-03-12 08:33,답글 자사주 소각 하반기 중간배당,253,0,2
2020-10-06 01:02,다시     끓어   오르는  못난이     ,266,1,1
2021-06-09 22:55,금융주 하락인가,267,1,0
2020-12-01 10:40,모다냐,189,1,0
2021-03-18 10:06,오늘외국인드날잡은듯  ,361,0,1
2021-09-11 09:24,KB금융 기업분석 및 목표주가산정,544,3,3
2020-11-04 09:16,내사랑,145,1,1
2021-11-29 06:50,미리들 겁먹기는 ,512,1,0
2020-07-29 10:20,그냥 잡고 가면 따블입니다 ,237,2,0
2021-11-18 16:32,동시호가먼지랄,310,1,0
2020-06-23 10:14,  층에 물려서 삶에 의욕이 없습니다 ,774,1,2
2021-02-06 12:42,금융지주 주주환원대책,343,6,0
2020-12-08 12:27,깜짝이야   ,178,1,0
2021-12-25 19:42,오늘  프로 TV를 보았습니다,1140,17,30
2021-03-11 22:42,내일 갭하락할듯  ,542,3,8
2020-08-31 15:21,차트가기가막히네,428,0,0
2021-07-20 08:18,줍줍기회이긴 하나 무엇을 줍줍할것인가,273,7,0
2021-03-08 13:13,경축  만 돌파 ,262,5,0
2021-07-09 09:41,떡락,83,0,1
2021-03-08 09:13,오우 좋아  ,148,1,0
2021-03-25 14:08,눈을 씻고 봐도    ,420,5,1
2021-03-26 13:42,종가예상,1249,10,3
2021-07-06 10:05,악재,590,7,1
2020-12-30 15:02, 낼 배당락        원 폭락 적중    ,267,1,2
2020-07-01 10:14,임종석  청와대로  화려하게  컴백하나,287,0,2
2021-07-07 10:02,지금은,462,2,0
2020-08-15 11:49,경제정책의 실패로 주식은 더 올라 갑니다   ,552,9,4
2021-08-20 09:21,코미디다 코미디,188,1,0
2021-12-30 22:18,美연준   년 내 금리  번 올릴 것     ,496,4,0
2020-11-30 16:22,소주 한잔씩들 해,305,1,1
2021-11-26 09:04,           원 단기 매수 구간,193,0,2
2020-06-30 09:27,홍콩 지위가 한국으로,219,1,1
2020-11-21 09:23,무너질 수 없다,494,6,1
2021-05-24 05:12,CMA RP 계정으로는 저수익 단기금융상   ,155,0,0
2020-08-31 15:21,장후 떡락      ,360,3,0
2021-05-18 07:53,미국증시  대지수  하락마감속 금융주,646,10,3
2020-11-25 11:43,앨런 통화주의자,297,2,0
2020-06-25 10:02,머선일이고       샘통이다,193,2,1
2021-01-21 09:37,방 분위기 보니  ,345,0,3
2021-05-23 22:13,한국사이버결제   핀테크 금융교육원 영상   ,187,0,0
2021-06-11 14:16,주가 떡락이라 짜증나시죠  ,246,2,0
2020-12-23 09:27,금융당국에서 입장표명이라도 해주지,162,4,0
2020-08-24 22:00,볏신들 총출동이네,219,2,3
2021-03-18 17:49,시간외 종가에 팔라고 합니다,697,2,3
2021-02-08 10:27,개관이 왜 매수 ,433,2,1
2020-10-14 10:16,신한으로,245,3,0
2021-05-30 07:33,국민행복기금 채권 발행 및 국민투자기금    ,184,0,0
2022-07-06 11:26,하    하루걸려  프로씩    내리네,140,8,1
2020-07-22 14:45,음,334,1,0
2021-07-11 23:26,KB금융 목표주가 산정 및 차트분석,250,1,2
2020-07-12 17:04,미국 은행주 pbr    배  한국 은행   ,620,7,2
2020-08-12 22:56,KB금융 주식차트분석  금융주 상승은 이   ,508,3,0
2021-08-15 13:32,실물은 이미 금리상승함 은행대출 금리 엄   ,613,7,2
2021-07-26 09:15,호평인데 주식값은  와 빠지노 ,203,2,1
2020-06-24 09:34,은행주들은 처다보지마세요,487,2,2
2021-06-14 12:00,텐장님 이러기야  ,488,7,0
2020-10-22 14:17,     년   월   일 주가 예상 ,443,3,1
2021-12-21 12:29,nft갈라하나이거설마,395,1,1
2022-06-30 15:38,내 평단       원,338,1,0
2021-03-10 09:17,지금 타라 매수 타이밍이다 ,157,1,1
