,날짜,댓글,조회수,좋아요,싫어요
136,2022-07-01,방가는 직원들 보기 쪽팔리지도 않냐?,103,6,0
137,2022-07-01,민아여신 어디갔노~,88,0,0
138,2022-07-01,매일매일,67,2,0
139,2022-07-01,ㅅㅂ 회사 대응 1도없네 주주들 다 뒤지...,96,6,0
140,2022-07-01,5자가 바닥입니다~,101,0,0
141,2022-07-01,이번장은 하락장 이라고생각하지않습니다,113,2,0
142,2022-07-01,위험하네 차트가,133,0,1
143,2022-07-01,방준혁이 약속 잘 지키네...,78,1,0
144,2022-07-01,강한 넷마블 ㅇㅈㄹ하더니 걍 방치하는구나,65,5,0
145,2022-07-01,어쩜이리 거지같이 내리지ㅡㅡ,59,3,0
146,2022-07-01,엿마블인가!,52,2,0
147,2022-07-01,이번달 세나블 출시인데,73,4,0
148,2022-07-01,이것도 잘버티는듯....,56,0,1
149,2022-07-01,이쯤되면 게임 만드는게 악재,86,2,0
150,2022-07-01,7자 아래로만 삽니다~,50,0,0
151,2022-07-01,모바일게임 시장 망쳐놓은 죄 받자,58,1,1
152,2022-07-01,오늘 65 기대합니다~,106,2,1
153,2022-07-01,넷마블 게임순위 공개,526,2,7
154,2022-07-01,"모바일,pc  종합 게임 순위",217,3,1
155,2022-07-01,가장 완벽한 주식,160,3,1
156,2022-07-01,필요인력 외 해고하고 비용절감 해라!!넷...,151,3,1
