,날짜,댓글,조회수,좋아요,싫어요
168,2022-07-01,코로나 이전가격으로 다 되돌리는중,103,1,0
169,2022-07-01,이제 들어가 봐야하나?,85,2,0
170,2022-07-01,무기한 무차입 무한정 공매도,101,0,0
171,2022-07-01,이게 말이 되는 상황인가,108,1,0
172,2022-07-01,중국투자안한다잖아  sk 친중 회사인데 ...,153,1,0
173,2022-07-01,진짜너무하네ㅡ,79,0,0
174,2022-07-01,허허 이나라가 걱정일세 ㆍ,66,0,0
175,2022-07-01,어렵다,76,0,0
176,2022-07-01,아니 무슨 전쟁났노? ㅎㄷㄷ,120,4,1
177,2022-07-01,지금상황은,73,1,0
178,2022-07-01,썩창이 시절 경제는 역사에 기록될 것 같...,139,9,0
179,2022-07-01,윤재앙,66,4,0
180,2022-07-01,공매 진짜악랄하네...,107,1,1
181,2022-07-01,사람 있어요~,211,1,0
182,2022-07-01,공매도 승  축하,188,5,1
183,2022-07-01,전기차주는 끝장났습니다.,190,2,1
184,2022-07-01,그만해라,97,4,2
185,2022-07-01,가치투자란?,85,0,0
186,2022-07-01,대한민국?,86,0,0
187,2022-07-01,"코스피 2,300 깨졌다..!!!",121,1,1
188,2022-07-01,재앙이네 윤재앙,111,10,1
189,2022-07-01,리재명 5000 vs 윤썩 2000,198,6,4
190,2022-07-01,2020년 저가가 5만원이잖아 ~ 지금 ...,206,3,0
191,2022-07-01,답글:2020년 저가가 5만원이잖아 ~ 지금 ...,98,2,0
192,2022-07-01,중요한건,97,0,0
193,2022-07-01,휘발류통들고 본사로 가야겠네 ...,195,3,0
194,2022-07-01,경축 장중 2200 도달!!!!,96,1,0
195,2022-07-01,ㅠㅜ,70,1,0
196,2022-07-01,윤통..,129,5,0
197,2022-07-01,다나가주새여,114,1,0
198,2022-07-01,SK 믿을수 없는 회사,104,3,0
199,2022-07-01,개인은 모두 손절하시길,123,0,0
200,2022-07-01,정부에서 중국과 거래 호황은 끝났다고 선...,308,17,0
