,날짜,댓글,조회수,좋아요,싫어요
221,2022-07-01,ㅇ ㅕ.ㅇ ㅑ 툭하면 국민들  들먹이네?...,25,2,1
222,2022-07-01,근데 솔직히 반도체주는,27,0,1
223,2022-07-01,공매 비율과  신용비율  조사해라,21,0,1
224,2022-07-01,대국민 서명 받아,33,10,2
225,2022-07-01,일본  한국보다 선진국인데,31,1,5
226,2022-07-01,■ 전라도 사람들은 왜 자기고향을 부끄러...,59,8,8
227,2022-07-01,해경월북번복.윤석렬 안보실  개입정항.,26,4,1
228,2022-07-01,운석열 탈중국 반러시아 선포,38,9,1
229,2022-07-01,전라도 비하하는 넘들,43,9,5
230,2022-07-01,윤석열 임명한게 누구? 칭찬하던게 누구?,39,1,4
231,2022-07-01,공매들  주식   뭘로  빌려주냐?  조...,25,0,1
232,2022-07-01,뭔지 모르지만 3개월동안 풀어준다자나,38,0,2
233,2022-07-01,대국민 서명 받아,22,4,2
234,2022-07-01,■ 전라도 출신을 요직에 앉히지 마라 ■,48,2,8
235,2022-07-01,경북 포항 *형태,39,3,1
236,2022-07-01,한국주식회사 사장바꾸고 상반기 13조원 ...,32,2,2
237,2022-07-01,홍짱쪽대개 팀장. 종특 내로남불검거  자...,27,0,3
238,2022-07-01,울 정은이 요즘 왜이리 조용하지?,25,0,2
239,2022-07-01,삼전 투자 이유 & 리스크,38,1,1
240,2022-07-01,윤석열은 충분히 시그널 줬었다,65,14,1
241,2022-07-01,요즘 난이도 아주 높은 잠자기 매매 기법...,21,0,1
242,2022-07-01,우리나라 상속세 알아보면,26,1,5
243,2022-07-01,주식을   올리고  싶으면 신용  상환,21,0,1
244,2022-07-01,■ 전라도는 700년전부터 ■,37,2,7
245,2022-07-01,정권 바뀌고 삼전이,30,5,2
246,2022-07-01,검찰 까는 사람들 유형,26,0,6
247,2022-07-01,제 평단은 56300입니다,82,1,3
248,2022-07-01,개같은 보수 정권 대한민국 경제 망친다,27,4,2
249,2022-07-01,나도 단지 이말을 여자에게 해주는 사람이...,25,0,3
250,2022-07-01,■ 전라도 출신이 부끄럽나? 특산품 홍어...,39,4,5
251,2022-07-01,수급을 봐라,32,2,4
252,2022-07-01,대깨윤들아 피눈물 흘리는 국민들을 봐라,28,4,1
253,2022-07-01,나는 교황님말씀을.,21,1,1
254,2022-07-01,나 부산 갱상도 출신이다,52,13,3
255,2022-07-01,다른주식은,36,2,2
256,2022-07-01,정부가 공매금지 안하면,27,0,2
257,2022-07-01,"주권자의 이름으로,",24,6,1
258,2022-07-01,■ 전라도 지역에서는 일본식 무덤이 출토...,55,4,12
259,2022-07-01,답글:OOO아..   일본에 백제식 무덤이  ...,11,0,0
260,2022-07-01,윤돼지,38,5,2
261,2022-07-01,[증권사 리포트] 최저점매수,33,0,1
262,2022-07-01,이런 상황에,24,1,1
263,2022-07-01,당대포가,29,5,1
264,2022-07-01,죄명이 그래서 언제 감옥 가나요???,29,0,9
265,2022-07-01,경제는 우파가 주도한다,22,0,4
266,2022-07-01,종토방 보니. 아직 바닥은 멀었네,51,4,1
267,2022-07-01,예탁대용  공매한테  빌려주고,24,1,1
268,2022-07-01,대구 경북 새끼덜,33,10,1
269,2022-07-01,윤재앙은 해맑다.,38,9,1
270,2022-07-01,역대급 성군 문재인,56,2,9
271,2022-07-01,나스닥 7000 코스피 2000 간다,41,1,1
272,2022-07-01,여기 토착왜구들,33,6,3
273,2022-07-01,■ 아니근데 ■,31,3,5
274,2022-07-01,윤재앙 두 달만에 국뽕 유튜버들도 망하기...,33,6,1
275,2022-07-01,설마 5만언이 깨지겟어....,43,2,1
276,2022-07-01,5만,20,0,1
277,2022-07-01,미기준금리 다음 인상도 자이언트 스탭,43,0,2
278,2022-07-01,문가가 정권잡았을때,57,12,6
279,2022-07-01,■ 더불어딸딸당은 성스톤이처럼 좀 사먹어...,33,1,7
280,2022-07-01,삼전은 작년1월부터 나락중인데,48,0,10
281,2022-07-01,술꾼을 뽑은 2 루저 틀닥 새기들아 잘봐...,45,9,4
282,2022-07-01,미국채 10년물 전고점 돌파할 것 !!!...,44,0,1
283,2022-07-01,윤석열 지지할 순 있어요,66,12,1
284,2022-07-01,윤돌십의 노룩 악수,39,2,2
285,2022-07-01,하야 또는탄핵,45,11,3
286,2022-07-01,코스피 하락 작년7월 삼전하락은 이미 작...,40,0,7
287,2022-07-01,그래도 윤두창이 지지하는 해골들 있네,30,4,1
288,2022-07-01,이재명 vs 홍준표 당신의 선택은?,44,10,1
289,2022-07-01,♡여러분들 평단궁금~~,59,0,2
290,2022-07-01,윤두창정부  고민,30,6,2
291,2022-07-01,삼성이 진짜 애국기업이다,52,3,7
292,2022-07-01,윤석열 '와인좀 마셨냐? 가성비에 맛도 ...,42,8,1
293,2022-07-01,이명박자원외교 망친게 누구더라ㅋㅋㅋ,50,3,5
294,2022-07-01,옐런장관 우리나라 왜 오는거야?,35,0,1
295,2022-07-01,상반기 무역 적자 103억 달러 역대 최...,51,3,3
