,날짜,댓글,조회수,좋아요,싫어요
200,2022-07-01,삼가 고인의 명복을 빕니다,57,1,0
201,2022-07-01,아빠? 카카오 20만원일때샀다고?,91,0,0
202,2022-07-01,윤가 뽑으면,71,3,0
203,2022-07-01,아빠... 혹시 카카오 주식산거아니지??,173,0,4
204,2022-07-01,손실2300만원인데 ㅅ ㅣ ㅍ ㅏㄹ,214,1,0
205,2022-07-01,카카오 사러왔어요,98,0,0
206,2022-07-01,여기,50,0,0
207,2022-07-01,개소리 하지말고,64,0,0
208,2022-07-01,카카,52,0,0
209,2022-07-01,카카오고맙다,143,1,0
210,2022-07-01,그냥망하는구나,87,0,0
211,2022-07-01,존버다 느낌왔다,85,0,0
212,2022-07-01,여기가 중국 플랫폼 기업 본주 입니까?,95,2,0
213,2022-07-01,이직도 29조ㅋ,84,1,1
214,2022-07-01,캬아,58,0,1
215,2022-07-01,신저가 또 쓰냐,69,0,0
216,2022-07-01,이번달 중 쓰나미~~~ ^^,71,1,0
217,2022-07-01,중요한 사실 하나,141,0,0
218,2022-07-01,이게,60,0,0
219,2022-07-01,쓰레기 주식,77,0,0
220,2022-07-01,45 도 각도로 장 마감까지 떨어지면 6...,103,0,0
221,2022-07-01,아직도 시총 31조,64,0,0
222,2022-07-01,게코스피 1500 가즈아 ㅋ.ㅋ 아가리 ...,50,0,0
223,2022-07-01,현금관망신 현금3억대기중,59,0,0
224,2022-07-01,존경합니다 보람패밀리,64,1,0
225,2022-07-01,66700원 깨면~,89,0,0
226,2022-07-01,문어대가리 이젠,51,0,0
227,2022-07-01,김범수가 중국 위챗이나 해외꺼 잘배껴서 ...,90,0,0
228,2022-07-01,내일은  오르것지 하고,93,1,0
229,2022-07-01,까뚝,57,0,0
230,2022-07-01,카카오 성장은 끝났다 이제 하락만 남았음,65,3,0
231,2022-07-01,카카오 667이 바닥이야.,110,0,0
232,2022-07-01,앵두,72,1,0
233,2022-07-01,"카카오 현재가 분할전 : 380,000원",116,0,1
234,2022-07-01,대톨령 잘못뽑으니 주식 한없이 개폭망,99,14,9
235,2022-07-01,네이버 도 밀고 올라가는데 카카오톡 밀고...,59,0,0
236,2022-07-01,앵두나옴 한번더 떨어진다,81,1,0
237,2022-07-01,대충 2년 뒤,99,0,0
238,2022-07-01,이달안으로~~,146,1,0
239,2022-07-01,"57,000원에 사라",68,0,0
240,2022-07-01,게카오 9900원에 애가뤼 개신나게 쩌어...,47,0,0
241,2022-07-01,어영부영 최저가,55,0,0
242,2022-07-01,58000원 나만 보이냐?,60,0,0
243,2022-07-01,도망가야 하나 와,70,0,0
244,2022-07-01,이러다 검은 월요일 온다,79,0,0
245,2022-07-01,빨리 빨리 밀고 올라가자,44,0,0
246,2022-07-01,결국 년중 최저가 터치..ㅠㅠ,55,0,0
247,2022-07-01,석렬아 나라 경제 부터  살려라,62,3,0
248,2022-07-01,아직도 멀었다...,49,1,0
249,2022-07-01,와 1년만에,154,0,0
250,2022-07-01,국민을 수렁으로 밀어 넣고,95,5,2
251,2022-07-01,바닥인줄 알았던 놈들 지하실 구경,63,1,0
252,2022-07-01,어제는 앞에서 69하더니...오늘은 뒤에...,85,1,1
253,2022-07-01,코인보다,68,0,0
254,2022-07-01,넘 비싸 ㅋㅋ,54,1,0
255,2022-07-01,육만대 파는 애들은,85,0,0
256,2022-07-01,한계인듯,61,0,0
257,2022-07-01,물타지마라 아직 바닥 아니다,67,1,0
258,2022-07-01,ㅋㅋㅋㅋ 꼬시다,159,3,0
259,2022-07-01,물타기,73,0,1
260,2022-07-01,10년걸리겟구나,93,1,0
261,2022-07-01,주식 오르니까 문어발식,84,2,0
262,2022-07-01,오늘~,63,0,0
263,2022-07-01,진짜 놓지도 못하겠고…,87,1,1
264,2022-07-01,주가 3300할때 개인들 주식하면 다돈벌...,111,0,1
265,2022-07-01,신용들아 힘내,72,0,1
266,2022-07-01,걱정하지마라 앵두씨 곧 반등한다 유대자본...,135,1,0
267,2022-07-01,악마 숫자 한 번 찍어. 나라가 이 지경...,76,1,0
268,2022-07-01,차트가,60,0,0
269,2022-07-01,단군 이래 .이런 꼴은 없었다 2천도 무...,95,5,1
270,2022-07-01,공포에 사라했다,109,1,0
271,2022-07-01,5만 무너지면 .....,72,1,0
272,2022-07-01,2년내에 본전한번 올까요?,108,1,0
273,2022-07-01,이건 관리대상 종목되나요?,61,1,0
274,2022-07-01,루나코인급이네,121,2,0
275,2022-07-01,24만인 네이버가 4500원 떨어지는데....,160,1,0
276,2022-07-01,내가 오전에도 힌트 줬는데,71,0,0
277,2022-07-01,눈물이 또로록,70,3,0
278,2022-07-01,빨리 빨리 밀고 올라가자,46,0,0
279,2022-07-01,작년오른거에비하면 머 이정도도 다들 수익...,119,0,1
280,2022-07-01,카카오 폭락 이유,173,6,3
281,2022-07-01,범수는 죽일놈,62,3,0
282,2022-07-01,긴급속보,62,1,0
