,날짜,댓글,조회수,좋아요,싫어요
278,2022-06-22,"환율 1,301.50돌파..",308,4,3
279,2022-06-22,진짜 신발,237,7,1
280,2022-06-22,"외국인들,  기관들",202,4,1
281,2022-06-22,다들 공포에 매수 하고 있나요?,403,4,5
282,2022-06-22,윤대통령,453,12,8
283,2022-06-22,시장경제 뭐라하드만 석열아,280,12,3
284,2022-06-22,신한은 쓰지 말아야 겠다,250,7,2
285,2022-06-22,후회하겠지만.. 손절.ㅠ,243,4,1
286,2022-06-22,신하카드,193,3,1
287,2022-06-22,휴 어쩔라고,168,3,1
288,2022-06-22,현대리바트 하한가다,291,2,1
289,2022-06-21,오늘발표한 분양가 상한제 조정,494,4,7
290,2022-06-21,분양가상한제 손보신단다,275,5,2
291,2022-06-21,ㅋㅋ!,180,2,3
292,2022-06-21,이런 생각 해봅니다,265,3,2
293,2022-06-21,이게 뭡니까~!,215,3,0
294,2022-06-21,건설주 250만호 분양가 상한제 개편 !,337,7,3
295,2022-06-21,오늘 부동산 대책 발표한다고 하던데!,407,2,1
296,2022-06-21,답글:오늘 부동산 대책 발표한다고 하던데!,463,1,0
297,2022-06-21,경제불황(침체),118,1,1
298,2022-06-21,진짜 너무,226,2,0
299,2022-06-21,안해 신발,162,2,0
300,2022-06-21,'바닥론' 꺼내는 증권가,279,1,0
301,2022-06-21,네가 살길은 도시정비가 아니라,201,1,0
302,2022-06-20,현대건설 주가 전망 및 실적 분석,230,1,1
303,2022-06-20,선배였다,139,2,2
304,2022-06-20,미 경제침체가,260,3,1
305,2022-06-20,연기금 ㅁㅊ쥐쉐ㅋ 매도57135주 갸ㅈㄹ,196,1,0
306,2022-06-20,무정부상태?,311,8,0
307,2022-06-20,진짜 조?다,288,2,0
308,2022-06-20,외여...가라,153,1,0
309,2022-06-20,우리나라 전체적으로 누군가 조작중인거 같...,254,10,1
310,2022-06-20,[신냉전개시마자 자유민주진영 자해질하는거...,182,1,0
311,2022-06-20,건설주 대장이긴하네요. 다른종목보단 훨나...,404,1,3
312,2022-06-20,아직도 포기 안하시나요?,226,5,0
313,2022-06-20,패전국지수,191,1,0
314,2022-06-20,둔촌주공 경매들어가면 상한가,237,1,0
315,2022-06-20,옛날 2020년 중공(중국나라) 코로나1...,191,3,0
316,2022-06-20,대한민국,199,2,0
317,2022-06-20,나스닥,134,0,0
318,2022-06-20,죽여버리고싶다,256,5,0
319,2022-06-19,건설만이 살 길임ㅅㅅ어차피 감 수주보셈,352,5,0
320,2022-06-19,타이밍,318,6,1
321,2022-06-19,답글:타이밍,371,4,0
322,2022-06-19,부럽다,336,1,0
323,2022-06-19,답글:[삭제된 게시물의 답글]부럽다,346,0,0
324,2022-06-19,원전에서,708,10,0
325,2022-06-18,담주부터 간다,598,11,0
326,2022-06-18,그래도 삼전보단 낫네,376,4,1
327,2022-06-18,답글:그래도 삼전보단 낫네,486,1,0
328,2022-06-18,아오 징그러워,329,5,0
329,2022-06-17,2025년,631,9,0
330,2022-06-17,절호의 찬스에 신사업 등장,285,1,0
331,2022-06-17,현대 건설 주주 되었다,270,3,3
332,2022-06-17,"코스피, 코스닥 지지선 예측",214,0,5
333,2022-06-17,건설주 저평가 구간에서 사면 대박 난다 ...,323,7,1
334,2022-06-17,줍줍,183,2,1
335,2022-06-17,"바이든,  시진핑, 푸틴",221,6,0
336,2022-06-17,징글징글,173,2,0
337,2022-06-17,천만다행,134,0,0
338,2022-06-17,ㅋㅋ,109,1,0
339,2022-06-17,맹신,138,0,0
340,2022-06-17,계좌가녹아내린다ㅜㅜ,200,2,0
341,2022-06-17,캐잡쥬고만,115,0,0
