,날짜,댓글,조회수,좋아요,싫어요
185,2022-07-01,하한가 쳐맞지 말구   손절혀~  언능,192,1,3
186,2022-07-01,차량용 MLCC  증가,273,1,1
187,2022-07-01,내일 하한가 맞으면 어칼라구?,277,1,0
188,2022-07-01,증시부터 선제타격,255,3,1
189,2022-07-01,ㅋㅋㅋㅋㅋㅋ,196,3,0
190,2022-07-01,거니 설마??,259,2,1
191,2022-07-01,윤짜장 쥴리만,233,9,3
192,2022-07-01,퍼벙퍼벙~반대매매 터진다~,181,1,0
193,2022-07-01,신용물량  다 털어라~~~,227,3,0
194,2022-07-01,짜증난다.. 하 내 평단오려나.. 128...,241,1,0
195,2022-07-01,답글:짜증난다.. 하 내 평단오려나.. 128...,380,0,0
196,2022-07-01,삼성도 맛탱이가고,217,2,0
197,2022-07-01,공매로,205,1,0
198,2022-07-01,역대 최고,280,2,0
199,2022-07-01,여러분. 이 소리가 들리나요?,269,0,2
200,2022-07-01,일주일 남았다,327,1,1
201,2022-07-01,우리 모두 조금만 더 힘내자.,218,0,0
202,2022-07-01,5족 같다,159,0,0
203,2022-07-01,2300 깻네요,217,3,0
204,2022-07-01,10월까지는 인버스로 버텨,161,0,0
205,2022-07-01,문상왔습니다.,192,0,0
206,2022-07-01,이정도면,204,6,5
207,2022-07-01,와 코스피 2200대 ㅊㅋ,144,0,0
208,2022-07-01,연기금 간부들 당장 숙청하라~,172,6,1
209,2022-07-01,평단가 15 위로는 물 탈 시점이다,149,0,0
210,2022-07-01,ㅆ보 5조 수주받고,199,0,0
211,2022-07-01,윤석렬 모하냐!,140,7,2
212,2022-07-01,여기도 맛집인가요?,134,0,0
213,2022-07-01,삼성전자랑 삼성전기 둘 다 들고가면 분산...,325,2,0
214,2022-07-01,찬티들아 니들은 그냥 주식하지마라.,147,1,0
215,2022-07-01,삼성그룹  계열사중 하락율 1위 불명예,197,4,0
216,2022-07-01,코스피 15백간다,186,1,0
217,2022-07-01,40프로  ㅡ,391,0,0
218,2022-07-01,다음주말,192,1,0
219,2022-07-01,올해의 종목!!!!!,184,1,0
220,2022-07-01,윤씨공금!!!!,173,4,0
221,2022-07-01,-43%  620주,234,4,0
222,2022-07-01,앙해라대한인국,135,1,1
223,2022-07-01,형편없는 기업으로 전락되었나,138,1,0
224,2022-07-01,평단 191425입니다,470,5,0
225,2022-07-01,이정도 가격이지?,181,1,0
226,2022-07-01,92000원 간다. 접근 금지,215,1,0
227,2022-07-01,52주 최저가 가즈아~~~,151,0,0
228,2022-07-01,액면가 100원 삼성물산 주식가격과 같아...,139,0,0
229,2022-07-01,기관.외국인,291,2,0
230,2022-07-01,코로나때 처럼 확 쳐박고 올리는게 낫지,153,1,0
231,2022-07-01,초죽음  대피혀라~,125,0,0
232,2022-07-01,자살하러간다..,236,9,0
233,2022-07-01,석렬개사기 ... 또  들여 올리려고 애...,134,0,2
234,2022-07-01,튀고보자,125,0,0
235,2022-07-01,코스피의 큰형님 삼성전기!,236,5,0
236,2022-07-01,왜 경영진을 바꿔가지고,145,2,0
237,2022-07-01,이제는 삼성물산 주가와 비슷해지고,147,3,0
238,2022-07-01,삼성에스디에스에 주가 역전되었네,180,3,0
239,2022-07-01,삼성전기는 좋은 주식입니다!,152,0,4
240,2022-07-01,왜  처박냐,127,1,0
241,2022-07-01,답글:왜  처박냐,124,0,0
242,2022-07-01,대만 야교 마이너스 5프로 빠지는중,168,2,0
243,2022-07-01,삼성물산하고 주가 역전되겠네,124,0,0
244,2022-07-01,대만에 반도체 공장 가동과동시,134,0,0
245,2022-07-01,삼성은 내가 볼때 이재용이 리스크같다.,145,1,1
246,2022-07-01,"오늘도 2,500원 내리고",148,1,0
247,2022-07-01,t159 보아라,161,5,1
