,날짜,댓글,조회수,좋아요,싫어요
137,2022-06-30,이런것도 우량주라고 것도 탑 10종목?,628,1,4
138,2022-06-30,개잡주 탈출해라,572,0,3
139,2022-06-30,결국 전종목 눈물을 머금고,731,4,2
140,2022-06-30,3 .2 .1 번지....어쩐지 하락장에...,601,1,1
141,2022-06-30,"60일선,",557,0,1
142,2022-06-30,누굴까,662,1,1
143,2022-06-30,개미 반대매매,637,0,2
144,2022-06-30,꽉잡으세요,606,0,1
145,2022-06-30,어제  개처박더니  오늘은  우주최강  ...,621,0,1
146,2022-06-30,이런것도 우량주라고 ㅎㅎㅎ  지나가는 견...,567,0,3
147,2022-06-30,바닥찍고급등호재공시소식에,753,8,1
148,2022-06-30,쥴리거니,619,2,1
149,2022-06-30,디비하이텍 영업이익8천억 영업이익률 50...,620,0,1
150,2022-06-30,분할매수 구간,632,1,1
151,2022-06-30,중.러.지정학리스크 본격 부각,704,10,2
152,2022-06-30,물적분할 당한 주주들에게,775,0,6
153,2022-06-30,LG화학 목표주가,749,1,1
154,2022-06-30,흐른다  물흐르듯  흐른다,598,0,2
155,2022-06-30,수출기업들 큰일났네,809,6,4
156,2022-06-30,"[자막뉴스] 중국의 강력한 경고 ""한국,...",959,1,3
157,2022-06-30,전국민이 차기 정권은 민주당이 되야한다고...,805,11,10
158,2022-06-30,답글:전국민이 차기 정권은 민주당이 되야한다고...,548,0,2
159,2022-06-30,"성탄절이 토요일, 일요일일 경우   월요...",617,0,1
160,2022-06-30,"속보>>>>>>""""""""""""""""",892,1,2
161,2022-06-30,오늘 45  박살나나,641,0,2
162,2022-06-30,엘화가 엔솔 보호예수 풀린거 팔아치우면 ...,842,0,3
163,2022-06-30,윤?가리는 이미 터졌다.,800,4,5
164,2022-06-30,오늘  쉬바  4자  보이면    우짜냐...,856,3,4
165,2022-06-30,교훈..,842,2,1
166,2022-06-30,국제 왕따 석열이ㅋ,1044,17,8
167,2022-06-30,대박 대박 대박이네요,1078,2,2
168,2022-06-29,-7% 하락 개오바 ㅋㅋ,1235,11,6
169,2022-06-29,낼고점,500,7,2
170,2022-06-29,개미꼬신 후,534,1,0
171,2022-06-29,공매도,453,1,1
172,2022-06-29,이 회사는 고무다라이 만드는 회사다.,595,1,0
173,2022-06-29,국민들이 믿어줬는데,473,4,0
174,2022-06-29,[퍼나르기] 공매도 한시적 또는 완전금지...,534,6,1
175,2022-06-29,어이가 없네,534,5,0
176,2022-06-29,개ㅆl팔,463,2,0
177,2022-06-29,LG 붙은 주식은 절대 사지마라,489,4,0
178,2022-06-29,물적분할 취소하라,480,1,0
179,2022-06-29,오늘,765,0,0
180,2022-06-29,---여기가 국회냐??---,515,3,0
181,2022-06-29,문 닫자,424,0,1
182,2022-06-29,배터리 화재 = 재앙 = 저주,491,1,1
183,2022-06-29,윤석열과 함께하는 온국민 부자되기 프로젝...,475,1,4
184,2022-06-29,답글:윤석열과 함께하는 온국민 부자되기 프로젝...,510,1,0
185,2022-06-29,근데 희안하지 않냐?,504,1,0
186,2022-06-29,낼 시초가에 10프로 하락,513,3,1
187,2022-06-29,개오바,482,1,0
188,2022-06-29,윤석열이 대통령 될때부터 예정되있던것,653,8,6
189,2022-06-29,경제나 민생고 해결할생각은 않하고 주제에...,658,23,6
190,2022-06-29,배터리 화재 = 재앙 = 저주,650,5,2
191,2022-06-29,내가 쌍고점 이라고 알려줬는데,532,2,1
192,2022-06-29,또 불났냐 ? ? ㅋㅋ,497,1,0
193,2022-06-29,주식,440,0,0
194,2022-06-29,물적분할,491,1,0
195,2022-06-29,배터리 화재 = 재앙 = 저주,493,1,0
196,2022-06-29,이제 슬슬 반등 있겠네요.,646,4,3
197,2022-06-29,2차전지 투자한다는 늠들이,573,6,0
198,2022-06-29,물적분할 할때부터 눈치챘지만,563,5,1
199,2022-06-29,L화,501,1,0
200,2022-06-29,내일,558,1,0
201,2022-06-29,코스피  대장주다,581,3,0
202,2022-06-29,전국민이 차기 정권은 민주당이 되야한다고...,953,18,42
203,2022-06-29,전면 재검토,786,7,2
204,2022-06-29,공매도,612,1,1
205,2022-06-29,구OO ㅆ 눔아 너 또 뭔 짓 핸니?,535,3,1
206,2022-06-29,투자철회해서 바이든 열받았나보네,1002,5,8
207,2022-06-29,국제왕따 윤석열이ㅋ,1115,28,12
208,2022-06-29,엘지,567,1,0
209,2022-06-29,난,502,0,0
210,2022-06-29,젊은총수,508,0,0
211,2022-06-29,여기 뭐하는 회사여,666,2,1
212,2022-06-29,만회시작,650,4,1
213,2022-06-29,자식이 망나니짓 하고 사고치면,590,2,0
214,2022-06-29,민폐 갑,527,2,0
215,2022-06-29,아직도 고평가...,524,0,0
216,2022-06-29,답글:아직도 고평가...,433,0,0
217,2022-06-29,마이크 타이슨과 주식의 명언...,547,0,0
218,2022-06-29,감사합니다,511,1,1
219,2022-06-29,빙신게잡주,479,0,0
220,2022-06-29,이건 5일전에 올린 글인데 내말이 맞지요...,618,0,0
221,2022-06-29,회사 문 닫아라 진짜 주주알기를 개떡같이...,573,8,0
222,2022-06-29,개잡주,486,1,0
223,2022-06-29,염블리 믿고 탑승한다,807,1,0
224,2022-06-29,아 ㅅ ㅂ 좁긋은 헬쥐,513,1,0
225,2022-06-29,지주사 적정가치 17만원,549,0,0
226,2022-06-29,정말 c블노므 주식이네!,565,7,0
227,2022-06-29,이정도면 매수,600,4,0
228,2022-06-29,코스피  대장주다,563,0,0
229,2022-06-29,아직도 여기에 희망회로 돌리나?,546,0,0
230,2022-06-29,박스권 하단,595,2,2
231,2022-06-29,무언가 있다,617,1,0
232,2022-06-29,너무 빠르게 외인과 기관들이 전지는 바람...,743,1,0
233,2022-06-29,전고체시대오면,695,0,0
234,2022-06-29,1주보유중이지만,661,1,0
235,2022-06-29,지금 손대면 폭탄이다 잘들알아서 조심해요...,615,2,0
236,2022-06-29,그냥 하한가 때려라,528,2,0
237,2022-06-29,기사하나에 3조 날라갔다,813,5,0
238,2022-06-29,미국은 엔솔이 건설을 중지하는것을 심각하...,785,0,0
239,2022-06-29,OOO,498,0,0
240,2022-06-29,ㅋㅋ 코스닥 소형주다.,506,1,0
241,2022-06-29,개잡주?,498,3,0
242,2022-06-29,엘지화학,516,0,0
243,2022-06-29,하방 455000원 까지 열려있네요,683,4,1
244,2022-06-29,조문왔습니다 아이고 ㅠㅠ 아이고 ㅠㅠ,506,0,0
245,2022-06-29,외인과기관이 쌍끌이 매도입니다 빨리 눈물...,525,0,1
246,2022-06-29,8퍼 하락;; 재진입각인가..,691,1,0
247,2022-06-29,참,496,1,0
248,2022-06-29,(곧 펑) 락앤락 포인트 받아가라,505,0,1
249,2022-06-29,ㅅㅂ,492,0,0
250,2022-06-29,정말 띠부네,491,0,0
251,2022-06-29,빨리탈출하세요 60000까지 주욱갑니다 ...,543,0,1
252,2022-06-29,480000원에 분할 진입 할께요,502,1,0
253,2022-06-29,이게 진짜 뭐하는 짓이야?,519,0,0
254,2022-06-29,지금부터,496,0,0
255,2022-06-29,경영환경 악화라네,653,2,1
256,2022-06-29,아 ㆍ정말 난 끝났네,567,0,0
257,2022-06-29,개,498,0,0
258,2022-06-29,외인기관 양매도다.,550,1,2
259,2022-06-29,역시 엘화. 화끈하네,522,2,0
260,2022-06-29,이꼬락성이좀 봐라 ㅎ 요즘은 우량주들이 ...,524,2,0
261,2022-06-29,진입할때아님,599,4,0
262,2022-06-29,떨어지는 칼날 함부로 잡는거,505,2,0
263,2022-06-29,믿을 종목없네,498,3,0
264,2022-06-29,코스피 맞아?,506,3,0
265,2022-06-29,우와~뭔일이꼬,521,0,0
266,2022-06-29,이런 ㅆ~~~ㅂ,499,0,0
267,2022-06-29,대규모 블록딜.,757,0,0
268,2022-06-29,이럴때는 배터리주냐,530,1,0
269,2022-06-29,코스닥 개잡주도,510,1,0
270,2022-06-29,-10%가즈아~~~~~~,499,0,0
271,2022-06-29,현대차 독일 압수수색,556,2,0
272,2022-06-29,중대한 일이라도 있나?,825,0,0
273,2022-06-29,오른거,513,1,0
274,2022-06-29,회사망했나보네,595,2,0
275,2022-06-29,부도라도,530,0,2
276,2022-06-29,또 기회를 주넹,547,3,0
277,2022-06-29,열받네,629,2,0
278,2022-06-29,◆◆-애플카도 에코캡 증거 발견-◆◆  ...,582,0,0
279,2022-06-29,계단식,525,0,0
280,2022-06-29,LG화학 에너지솔루션,739,10,3
281,2022-06-29,어이가없네ㅋㅋ진짜,657,4,1
282,2022-06-29,에이루트,496,0,1
283,2022-06-29,부도남,509,0,1
284,2022-06-29,신의를 버린 기업,597,11,0
285,2022-06-29,기관중심 못잡아,529,2,0
286,2022-06-29,헬쥐는 주식사는게 아니여,511,0,1
287,2022-06-29,이틀 올린거,613,2,0
288,2022-06-29,개미들 총동원 매수,530,0,2
289,2022-06-29,안녕하세요 현대기아에서 왔습니다,548,1,0
290,2022-06-29,아니,513,0,0
291,2022-06-29,여기도 윤지옥일세,534,4,0
292,2022-06-29,이게,515,0,0
293,2022-06-29,이제는,531,1,1
294,2022-06-29,처올린거  다토하고  더토하네,532,2,0
295,2022-06-29,ㅅ ㅂ 어제 좁나게 샀던 외인들,579,2,0
296,2022-06-29,내가 지난 주 에 올렸던 글,551,0,0
297,2022-06-29,이유라도 알자,519,0,0
298,2022-06-29,ㅅ ㅂ것,501,0,0
299,2022-06-29,장난치냐,500,0,0
300,2022-06-29,신뢰를 깨버렸으니 폭락은 당연,591,2,1
301,2022-06-29,밑빠진  독..,506,0,0
302,2022-06-29,ㅈ같은 ㅈ주네,501,0,0
303,2022-06-29,오늘 54에 탑승했는데 잘한건가요..,660,0,2
304,2022-06-29,나쁜놈이야,565,0,0
305,2022-06-29,LG화학 목표주가,605,0,1
306,2022-06-29,선물옵션 땅딸구용 종목,563,1,0
307,2022-06-29,5만원에 에과리ㅣㅣㅣ,517,0,0
308,2022-06-29,에라이,512,0,0
309,2022-06-29,방관자,519,2,0
310,2022-06-29,천벌,525,0,0
311,2022-06-29,보류하면 더좋은거아냐,543,1,0
312,2022-06-29,모건이 에코프로비엠에서 분탕치고 나가더니,551,0,0
313,2022-06-29,[대전쟁이발발한다면 인문학사회분야는그때까...,510,0,0
314,2022-06-29,30만원 고향 가고 있네?,519,0,0
315,2022-06-29,얘는 왜..,538,1,0
316,2022-06-29,국내 경제 상황을 극복 할려면,527,0,0
317,2022-06-29,정말..,628,1,0
318,2022-06-29,계속 현금화하라고 사회운동을 펼치는 이유,546,0,0
319,2022-06-29,"성탄절이 토요일, 일요일일 경우 월요일을...",571,0,3
320,2022-06-29,로저스형 새로운 인터뷰,708,0,0
321,2022-06-29,국제적 왕따 윤석열이ㅋ,986,13,8
322,2022-06-29,껄껄껄  모든언론 기사를 뒤져봐도,857,1,4
323,2022-06-28,lg가 내인생 망쳤다,1041,12,0
324,2022-06-28,달려라 하니,637,2,0
325,2022-06-28,이번 상승은,1089,3,3
326,2022-06-28,욕해서 미안,920,9,1
327,2022-06-28,답글:욕해서 미안,598,1,0
328,2022-06-28,100만 간다,1159,7,2
329,2022-06-28,천원떨어지길래 하나 담궜더니,977,2,0
330,2022-06-28,인버스네,847,0,0
331,2022-06-28,답글:[삭제된 게시물의 답글]미국장 대 폭락,789,0,0
332,2022-06-28,위험에 대비하세요,938,4,0
333,2022-06-28,개미들이여~,835,0,2
334,2022-06-28,매일매일 같은패턴..,876,1,0
335,2022-06-28,매도 폭탄을 안고,775,0,0
336,2022-06-28,●비아모터스 GM전기차 OEM기업 기자들...,758,0,0
337,2022-06-28,기관에서 장난하네,860,2,1
338,2022-06-28,오늘도,858,0,0
339,2022-06-28,이주식 진자하게 왜사나요?배터리떨어져나갔...,979,0,3
340,2022-06-28,[일제식민지도 MSCI위장대기업공정류였을...,731,0,0
341,2022-06-28,매일매일..,824,1,0
342,2022-06-28,공매도의 순기능이라고 말하는 것에는,804,0,0
343,2022-06-28,공매도 전면확대 시행해야,938,2,0
344,2022-06-27,LG화학 목표주가,1620,2,6
345,2022-06-27,본사구매팀 조사,958,0,0
346,2022-06-27,기관,922,1,0
347,2022-06-27,에이,872,1,0
348,2022-06-27,●리비안배터리 에코캡납품 삼성SDI로 결...,922,0,3
349,2022-06-27,Lg가 1위가될수없는이유,968,1,0
350,2022-06-27,41000빠지고,855,0,0
351,2022-06-27,달려라 하니,833,0,0
352,2022-06-27,ㅋㅋ진짜 최악이다,882,1,0
353,2022-06-27,1프로라도 어디냐..시바..ㅠㅠ,870,0,2
354,2022-06-27,반등시 반드시 탈출하라,925,1,3
355,2022-06-27,그만해라,902,1,0
356,2022-06-27,주주들 등에 칼을 꼽은 기업이?,951,4,0
357,2022-06-27,■■민주당은 586 운동권 출신들을 모두...,906,0,1
358,2022-06-27,개미들 죽을상,955,0,0
359,2022-06-27,이세킨..,939,1,0
360,2022-06-27,니들 그거 아냐??,927,0,0
361,2022-06-27,삼스디에서 왔쑤다,929,0,0
362,2022-06-27,중소기업 주휴수당제도를 대폭손질하고,939,0,0
363,2022-06-27,국산 증권사여,949,0,0
364,2022-06-27,유동성  장세,1031,0,1
365,2022-06-27,버린 자식,987,0,0
366,2022-06-27,기다려보자,1043,0,0
367,2022-06-27,직전에 60이 단기 고점이라 했는데,994,0,0
368,2022-06-27,갈수가 없네...저리 꾹 꾹 발아주는 공...,1036,0,0
369,2022-06-27,엘화는,1035,0,0
370,2022-06-27,"석유화학, 정유 주간 리뷰_하나금투",1050,0,0
371,2022-06-27,허허,1059,0,0
372,2022-06-27,공매도의 시작인가이제,1155,2,2
373,2022-06-27,잡주?네..,1054,2,0
374,2022-06-27,삼성SDI에서 왔습니다.,1095,0,2
375,2022-06-27,얼쥐는 오늘도 쥐잡냐?,1051,1,0
376,2022-06-27,속보 에코프로비엠 14만원대다 속히잡아라,1039,0,0
377,2022-06-27,오늘도 증시는 불기둥인대 너는 또 음봉갈...,1082,3,0
378,2022-06-27,"성탄절이 토요일, 일요일일 경우 월요일을...",1078,0,0
379,2022-06-27,[난5대대기업의 꿀발른마사지전술에녹아나지...,1499,0,0
380,2022-06-27,[실험용-미니대공황 획책한듯..],1513,0,0
381,2022-06-27,LG화학 수소 부분 물적분할,1626,4,0
382,2022-06-26,"주가 폭락, 지금이 매수 타이밍?",1625,0,3
383,2022-06-26,40까지만 와라,1088,1,1
384,2022-06-26,58에 팔고 땅치고 후회,1132,0,1
385,2022-06-26,◆에코캡 지르면 아이오닉6 공짜된다.  ...,1082,0,0
386,2022-06-26,양산문씨ㅡ나자바바라 15년간 손못되게 묶...,1108,0,0
387,2022-06-26,백범 김구선생의 한국전쟁 계획,1118,0,0
388,2022-06-26,■가솔린 종말은 에코캡 전기차 폭발이다 ...,1294,0,1
389,2022-06-26,기업 사냥꾼들은  질이 드럽게 나빠.,1287,0,0
390,2022-06-26,6월26일 서치 6월 27일 급등 가능 ...,1373,0,0
391,2022-06-26,다음주부터 달립니다 엘지화학 호재정리,1510,4,5
392,2022-06-26,답글:다음주부터 달립니다 엘지화학 호재정리,1193,0,1
393,2022-06-26,LG화학 목표가 상향,1455,0,1
394,2022-06-26,내일 양봉 나오지않으면,1497,0,0
395,2022-06-26,속으시면 않됩니다,1589,1,0
396,2022-06-26,당뇨신약 개발 판매 허가 획득,1651,1,1
397,2022-06-26,팩트~~,1666,1,1
398,2022-06-26,"윤돼지 대학등록금 인상,20대들 개돼지 ...",2435,12,4
399,2022-06-26,"답글:윤돼지 대학등록금 인상,20대들 개돼지 ...",1833,3,9
400,2022-06-25,심상치 않은 경제상황,2317,1,1
401,2022-06-25,공정거래,1385,1,0
402,2022-06-25,난 팔았다 시원 섭섭하다,1548,4,0
403,2022-06-25,가계빚 국가가 떠안으면..........,1481,2,0
404,2022-06-25,★★★★ 그동안,1456,1,0
405,2022-06-25,★★★★ 공매도 No. 9,1474,1,0
406,2022-06-25,●&■ 처물린  처물릴  호구들에게 No...,1468,0,1
407,2022-06-25,자   주  금  융,1444,0,0
408,2022-06-25,6월초에 120선에서 쳐맞고 떨어질 차트...,1805,2,0
409,2022-06-25,이 개반등퍽등장에..엘화는 뭐냐.ㅠㅠ,1770,5,1
410,2022-06-25,뉴스나오는거보니 팔아야겠다ㅋ,1832,1,0
411,2022-06-25,엘지화학의 가장 큰 문제점,2206,2,1
412,2022-06-25,이시각 다우 나스닥 급등중,1916,0,2
413,2022-06-25,월요일은 못간 종목들 불장,2208,8,3
414,2022-06-25,"LG화학 목표주가 750,000원 상향",2438,8,3
415,2022-06-25,★하늘이  내려준 마지막 흙수저 무수저 ...,2251,4,3
416,2022-06-24,우와~이런날도 파란불하락이라니,2186,3,1
417,2022-06-24,바라바라 작년6월경 아파트대시세꼭지첬따 ...,828,1,0
418,2022-06-24,난 오늘 팔았다,1142,11,2
419,2022-06-24,진짜로 너무하네,1044,6,0
420,2022-06-24,이좋은 장에 뭔일 있나요.배터리 폭팔했나...,1220,5,2
421,2022-06-24,시간외 폭등중이네 ㄷㄷㄷ 뭔일있나 ㄷㄷㄷ,1369,0,2
422,2022-06-24,점점 멀어져 가네,946,1,0
423,2022-06-24,아 ㅆ~ㅂ,948,5,0
424,2022-06-24,544000원에 30주 신규입성,1176,1,1
425,2022-06-24,아무리 봐도...,1006,6,0
426,2022-06-24,5만원정도 다시조정받을것 같다,951,1,1
427,2022-06-24,■■민주당은 586 운동권 출신들을 모두...,934,2,5
428,2022-06-24,2030년 가격 8만9천원,905,0,0
429,2022-06-24,모두가 버린 주식,956,2,0
430,2022-06-24,진짜 미쳐버리겠네!,1037,1,0
431,2022-06-24,외국넘들,980,2,1
432,2022-06-24,진짜 개 지럴을 하네...,1178,11,0
433,2022-06-24,코피나고  코닥도  난리인데  C8,963,1,0
434,2022-06-24,그냥,905,0,1
435,2022-06-24,이런날도,984,4,0
436,2022-06-24,연기금,999,4,0
437,2022-06-24,이 불장에ㅋㅋㅋ,1009,1,0
438,2022-06-24,오늘하락은 2분기 예상실적저조,1022,0,0
439,2022-06-24,이,900,0,0
440,2022-06-24,엘지 회장도 엿같고! 회사도 엿같네!,980,6,0
441,2022-06-24,화이팅!,980,0,0
442,2022-06-24,이런것도 주식이라고,1002,2,0
443,2022-06-24,이젠 상승장 됐다,968,0,0
444,2022-06-24,앗싸~,996,1,0
445,2022-06-24,아시나요?,953,0,0
446,2022-06-24,이게 뭔 지럴여~,988,2,0
447,2022-06-24,ㅋㅋ 손절한 개미들 ㅋㅋㅋ,1023,1,3
448,2022-06-24,답글:ㅋㅋ 손절한 개미들 ㅋㅋㅋ,975,1,0
449,2022-06-24,적정가,957,1,1
450,2022-06-24,이제 다시,991,1,2
451,2022-06-24,오늘 엘쥐 들어간 주식만 빌빌거리네,967,2,0
452,2022-06-24,외국인 놀이터 종목,968,1,0
453,2022-06-24,언론에서 강한 상승세 이러면서,998,0,0
454,2022-06-24,배터리소재주들..,997,0,0
455,2022-06-24,불장에 혼자 파란불 주식14년차고수가 한...,1013,1,0
456,2022-06-24,혼자 지랄하고 자빠졌네,1000,0,0
457,2022-06-24,ㅎㅎ 개어이없음,934,0,0
458,2022-06-24,LG 니미러.ㄹ,937,0,0
459,2022-06-24,달려라 하니,967,0,0
